"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"70856964451000367399890160498024750244429237612837060181812389247926102048759","666667","73897","who-will-leave-trump-administration-before-2027","","Will Kash Patel leave the Trump administration before 2027?","2026-12-31T00:00:00Z","0.375","289","0.375","289","0.375","289","0","0","0","0.0007062975178405702","0.0007062975178405702","0.0007062975178405702"
"70868836149624431559286419094186904939289877986173984941867727492244067712571","813538","96739","2026-us-house-election-republican-odds-by-march-31","","2026 U.S. House Election: Republican Odds over 30% by March 31?","2026-03-31T00:00:00Z","0.0605","30","0.0135","14","0.0135","14","-0.047","0","-0.047","0.0009034405187818528","0.0004216364579849992","0.0004216364579849992"
"7088225109949212014218675111860919486782567720384063296992513342978287821900","1116048","145731","next-leader-out-of-power-before-2027-684","","Will Ahmed al-Sharaa be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","311","0.0005","311","0.0005","311","0","0","0","6.983972535827391e-7","6.983972535827391e-7","6.983972535827391e-7"
"70921705564354215019035479835288544076348673872814820359711987128730057218034","1210044","171012","which-countries-will-trumps-greenland-tariffs-go-into-effect-for-by-feb-1","","Will Trump’s Greenland Tariffs go into effect for France by Feburary 1?","2026-02-01T00:00:00Z","0.335","15","0.0165","7","0.0035","1","-0.3185","-0.013000000000000001","-0.3315","0.011811890313126358","0.0010322336778063506","0.0015226969634935688"
"70924745584928309535028189690072011862408243206232183920519816091941680974938","568055","34331","thailand-x-cambodia-ceasefire-by-sunday-july-27","","Thailand x Cambodia ceasefire by Sunday, July 27?","2025-07-27T00:00:00Z","0.12","2","0.12","2","0.07","1","0","-0.04999999999999999","-0.04999999999999999","0.027758663924915685","0.027758663924915685","0.03151705144606491"
"70936298580496968012143250550519437493744110105013978606039432666864517630305","1253224","184351","internet-access-restored-in-iran-by-friday-263","","Internet access restored in Iran by Friday?","2026-01-30T00:00:00Z","0.425","7","0.425","7","0.0265","1","0","-0.39849999999999997","-0.39849999999999997","0.03433316504433851","0.03433316504433851","0.011664044143949512"
"70948306571660693828859744745041836536152263593906190824129985260789695605136","611397","49366","houthi-strike-on-israel-by-495","","Houthi strike on Israel by September 30?","2025-09-30T00:00:00Z","0.365","6","0.365","6","0.045","1","0","-0.32","-0.32","0.03287104578467072","0.03287104578467072","0.019996628416253676"
"7096166888327966243811396544854606771946352128513885963401994819079689910004","593972","43347","who-will-bernie-endorse","","Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?","2026-11-30T00:00:00Z","0.745","258","0.745","258","0.745","258","0","0","0","0.0023002318587831195","0.0023002318587831195","0.0023002318587831195"
"70993107044369439171171580313719454769622003544537574245655261289473288647519","248362","901167","will-spacexs-starship-successfully-reach-outer-space-by-march-31-2023","","Will SpaceX's Starship successfully reach outer space by March 31, 2023?","2023-03-31T00:00:00Z","0.22","30","0.02","7","0.02","1","-0.2","0","-0.2","0.003596846576983986","0.0012534177582150215","0.00877392430750515"
"71006835191122018420691014497528941155606844854932517514674849662420982087947","515757","15583","will-trump-sue-ann-selzer-before-inauguration","","Will Trump sue Ann Selzer before inauguration?","2025-01-19T12:00:00Z","0.9995","33.5","0.9995","33.5","0.9995","33.5","0","0","0","0.09853820882579192","0.09853820882579192","0.09853820882579192"
"71010386656367961320616521863569166433640772087094504482391802218746404063431","692318","85704","who-will-announce-presidential-run-before-2027","","Will Kristi Noem announce a presidential run before 2027?","2026-12-31T00:00:00Z","0.177","289","0.177","289","0.177","289","0","0","0","0.0002927341342135992","0.0002927341342135992","0.0002927341342135992"
"71011213278896540461375827684840280419734053499447954470524545042373738493261","658129","63759","nicolas-sarkozy-released-from-custody-by-december-31","","Nicolas Sarkozy released from custody by November 30?","2025-12-31T00:00:00Z","0.9995","51","0.9995","51","0.9995","51","0","0","0","0.06472607834635351","0.06472607834635351","0.06472607834635351"
"71078398046052513900454776889035397076918632655062606631549824290745001594270","690675","84939","will-arc-launch-a-token-by","","Will Arc launch a token by December 31 2026?","2027-01-01T05:00:00Z","0.48","290.20833333348855","0.48","290.20833333348855","0.48","290.20833333348855","0","0","0","0.0009785958008271607","0.0009785958008271607","0.0009785958008271607"
"71102005824560314259983371313881472095890996422350492292435370074705304477081","580523","39401","israel-strikes-yemen-again-by-august-31","","Israel strikes Yemen again by August 31?","2025-08-31T00:00:00Z","0.27","7","0.27","7","0.9995","3","0","0.7295","0.7295","0.01952530569707773","0.01952530569707773","1.1003433318880098"
"71102207830153235139353237611137460284926355967399005883147290045461066366364","1029799","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Alec Baldwin be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","59","0.9995","59","0.9995","59","0","0","0","0.05594966094345812","0.05594966094345812","0.05594966094345812"
"7110861666781332945079486159164595252812506850362116891206912473370560006930","554713","28220","us-x-iran-ceasefire-before-august","","US x Iran ceasefire before August? ","2025-07-31T00:00:00Z","0.03","30","0.0095","7","0.004","1","-0.020499999999999997","-0.0055","-0.026","0.000440942191125172","0.0005922171607763012","0.00174066157630127"
"71119450195716625253522230981580952191584464414082779624062690226550843984686","1278026","190471","billboard-200-1-album-week-of-february-7","","Will The Art Of Loving by Olivia Dean be the Billboard 200 #1 album for the week of February 7?","2026-02-03T00:00:00Z","0.05","7","0.05","7","0.0085","1","0","-0.0415","-0.0415","0.003182342101593179","0.003182342101593179","0.0037072814586785003"
"71147528580947670980523166500223986349995999092566261733258219373243679868890","916432","102742","aws-service-disrupted-by-january-31","","AWS service disrupted by January 31?","2026-01-31T00:00:00Z","0.06","30","0.1145","7","0.0075","1","0.05450000000000001","-0.10700000000000001","-0.0525","0.0008957382133433789","0.007544490639129495","0.003269484564847303"
"7116564584666502608595695762888451712424786120185294718230393667914670029173","1115274","145517","north-korea-missile-launch-by-january-31-661","","North Korea missile launch by January 31?","2026-01-31T00:00:00Z","0.43","26","0.13","7","0.9995","4","-0.3","0.8695","0.5695000000000001","0.0093894286279811","0.008640106768768783","0.8252574989160073"
"71200466605017784345830632218125663437915953663684268194943555616529325389786","644823","63572","will-russia-enter-siversk-by-october-31","","Will Russia enter Siversk by October 31?","2025-10-31T00:00:00Z","0.325","9","0.13","7","0.0715","1","-0.195","-0.05850000000000001","-0.2535","0.01896624746321945","0.008640106768768783","0.03221809192420078"
"71231956497433180098692903535090634710335234004563644583727089172152972914953","505972","12270","will-kamala-harris-give-a-live-interview-by-sept-9","","Will Kamala Harris give a live interview before debate?","2024-09-09T12:00:00Z","0.175","12.5","0.075","6.5","0.0045","0.5","-0.09999999999999999","-0.0705","-0.17049999999999998","0.006683684116005994","0.00520896419399498","0.003917471273143244"
"71234839178991605382801314059946316250218609059082410958894693704291672758572","1198709","139507","will-reza-pahlavi-enter-iran-by-june-30","","Will Reza Pahlavi enter Iran by March 31?","2026-06-30T00:00:00Z","0.0175","105","0.0175","105","0.0175","105","0","0","0","0.00007302324716700642","0.00007302324716700642","0.00007302324716700642"
"7124430178613068422685737059203697696664894608074599705638181118938641346907","1171217","160584","billboard-hot-100-1-song-week-of-january-24","","Will Folded by Kehlani be the Billboard #1 song for the week of January 24?","2026-01-20T00:00:00Z","0.2115","7","0.2115","7","0.002","1","0","-0.2095","-0.2095","0.014742614619296907","0.014742614619296907","0.0008694587126288914"
"71245395341640282981822050245876486438708685626052577722484604820158902803989","1157513","114242","us-strikes-iran-by","","US strikes Iran by January 16, 2026?","2026-01-31T00:00:00Z","0.315","21","0.0005","14","0.0005","14","-0.3145","0","-0.3145","0.007824258500360686","0.000015514396133159418","0.000015514396133159418"
"71249255325474856286228385727434711930357270374376741638310285711258553414401","504107","11702","will-obama-endorse-kamala-for-dem-nominee-by-tomorrow","","Will Obama endorse Kamala by tomorrow? ","2024-07-26T12:00:00Z","0.245","1.5","0.245","1.5","0.9995","0.5","0","0.7545000000000001","0.7545000000000001","0.08136869891387451","0.08136869891387451","6.602059991328058"
"7126112610880571772319434055495057087362127316345680524707129933860155916304","515470","15402","feds-raid-jay-z-before-april","","Feds raid Jay-Z before April?","2025-03-31T12:00:00Z","0.037","29.5","0.0055","6.5","0.001","0.5","-0.0315","-0.0045","-0.036","0.0005550411144225594","0.0003684942368531694","0.0008690235480353834"
"71274218589988187051614664169279520748579040667334425488234672409608508934842","592868","43050","israel-strike-on-yemen-by","","Israel strike on Yemen by September 15?","2025-09-30T00:00:00Z","0.27","20","0.001","14","0.001","14","-0.269","0","-0.269","0.006833856993977205","0.00003103655528697798","0.00003103655528697798"
"71291039508931998089585188623280701918943400738152434679068302899114601938467","1326559","197625","billboard-hot-100-1-song-week-of-february-14","","Will DtMF by Bad Bunny be the Billboard #1 song for the week of February 14?","2026-02-10T00:00:00Z","0.07","6","0.07","6","0.003","1","0","-0.067","-0.067","0.0052528419076774855","0.0052528419076774855","0.0013048416883442813"
"71327293630934808454374088068242642295403742086562313599270690930883465573875","530847","21626","will-trump-visit-greenland-before-july","","Will Trump visit Greenland before July?","2025-06-30T12:00:00Z","0.0095","29.5","0.012","6.5","0.0015","0.5","0.0025000000000000005","-0.0105","-0.008","0.0001405261059469189","0.0008066239095956743","0.0013038615865572038"
"71354961394578494408937143110907843550577676051621608744496329353364208118436","835893","91444","ukraine-officially-agrees-to-a-us-backed-ceasefire-framework-in-2025","","Ukraine officially agrees to a US backed ceasefire framework by March 31?","2026-03-31T00:00:00Z","0.095","30","0.018","14","0.018","14","-0.077","0","-0.077","0.0014450473598265558","0.0005634651580750243","0.0005634651580750243"
"71392138293987991794569941167952068460332382058755945685247263700806789643690","527538","20734","will-trey-hendrickson-be-traded-before-may","","Will Trey Hendrickson be traded before May?","2025-04-30T12:00:00Z","0.145","29.5","0.385","6.5","0.28","0.5","0.24000000000000002","-0.10499999999999998","0.13500000000000004","0.0023062333990449954","0.03248075141916666","0.2853350071374631"
"71398865176134865839301783772758077082225339502112658346876982216615992020910","517224","16257","ecb-interest-rates-january-2025","","Will ECB lower interest rates by 25bps in January 2025?","2025-01-30T12:00:00Z","0.915","27.5","0.9685","6.5","0.9995","0.5","0.05349999999999999","0.031000000000000028","0.08450000000000002","0.03893022088311663","0.23102914557083074","6.602059991328058"
"71399022409612187094323179499865473891340899121014180408796447350486164998171","587857","41835","when-will-israel-raid-gaza-aid-flotilla","","Will Israel not raid Gaza aid flotilla by September 30 ET?","2025-09-30T00:00:00Z","0.205","26","0.53","7","0.905","1","0.32500000000000007","0.375","0.7000000000000001","0.00383203351321268","0.04684316315204037","1.0222763947111524"
"71411135545062959577902406751221623763290858071438112457849405387474703991869","252602","902649","will-ayatollah-khamenei-still-be-in-power-in-iran-by-the-end-of-2023","","Will Ayatollah Khamenei still be in power in Iran by the end of 2023?","2023-12-31T00:00:00Z","0.968","30","0.974","7","0.9755","1","0.006000000000000005","0.0015000000000000568","0.007500000000000062","0.04982833405600313","0.22643237886131165","1.610833915635468"
"71413193627362714076527862311072110784717136363573435409683685072573355059154","509874","13435","will-trump-release-medical-records-before-the-election","","Will Trump release medical records before the election? ","2024-11-04T12:00:00Z","0.14","20.5","0.0285","6.5","0.0005","0.5","-0.11150000000000002","-0.028","-0.1395","0.00319519750031377","0.0019318761637228709","0.00043440309172846373"
"71429510731898263899281047508872738970221575967237524447040537963683055030223","503963","11630","kamala-nominated-before-democratic-convention","","Will Kamala be Nominee before Convention?","2024-08-19T12:00:00Z","0.545","29.5","0.9985","13.5","0.9985","13.5","0.4535","0","0.4535","0.011592834011623308","0.20917842525513589","0.20917842525513589"
"71431346773677752401532438762824241498307678326583381869689600936999849687219","683088","81652","2nd-most-streamed-spotify-song-2025","","Will Die With a Smile by Lady Gaga and Bruno Mars be the 2nd most streamed song globally on Spotify for 2025?","2025-12-31T00:00:00Z","0.0035","30","0.0005","28","0.0005","28","-0.003","0","-0.003","0.00005075656544978563","0.000007757198066579709","0.000007757198066579709"
"71436200576725511794143880645049495076485054947902811352504976409725189703897","654973","67645","will-russia-recapture-territory-in-kucheriv-yar-by-november-30","","Will Russia recapture territory in Kucheriv Yar by November 30?","2025-11-30T00:00:00Z","0.52","30","0.0375","7","0.004","1","-0.48250000000000004","-0.0335","-0.516","0.010625292087480425","0.002371323117065958","0.00174066157630127"
"71444229868009062819732364840357662199285220929234899168463102162671008597670","627988","51169","will-hamas-release-all-israeli-hostages-by-october-31","","Will Hamas release all Israeli hostages by October 15?","2025-10-31T00:00:00Z","0.72","23","0.9995","18","0.9995","18","0.2795000000000001","0","0.2795000000000001","0.02403660733294699","0.1833905553146683","0.1833905553146683"
"71447357118974885896574644570388234834921066674125508299565048004337367183757","1227960","176950","trump-deploys-active-duty-troops-to-minnesota-by-jan-31-472","","Trump deploys active duty troops to Minnesota by Jan 31?","2026-01-31T00:00:00Z","0.135","11","0.285","7","0.0155","1","0.14999999999999997","-0.26949999999999996","-0.11950000000000001","0.005725808412289617","0.02081342259984562","0.006784279525862967"
"71458153218369226483181897744560093114498021887953059846016418754988289883354","517052","16210","cybertruck-explosion-perp-arrested-by-sunday","","Cybertruck explosion perp arrested by Sunday?","2025-01-05T12:00:00Z","0.085","4.5","0.085","4.5","0.0005","0.5","0","-0.0845","-0.0845","0.008573090207455935","0.008573090207455935","0.00043440309172846373"
"71460008008277556180485516455077236149151340608564328336082532183084008728695","1114759","145379","ufc-son-sea1-2026-01-24","","Will the fight be won by submission?","2026-01-25T04:59:59.999Z","0.5","20.20833332184702","0.155","7.208333321847022","0.0005","1.2083333218470216","-0.345","-0.1545","-0.4995","0.014896329690808334","0.010147046173437198","0.00017975300518256352"
"7146401248674069856417709741414106868539152580261235695020159000294558730249","676683","79034","top-spotify-song-2025","","Will Abracadabra by Lady Gaga be the most streamed song globally on Spotify for 2025?","2025-12-31T00:00:00Z","0.0005","30","0.0005","28","0.0005","28","0","0","0","0.000007240051528807729","0.000007757198066579709","0.000007757198066579709"
"71488396268637900061238655308679333670787348729165679240336047247677232218211","1038642","127100","will-loopscale-launch-a-token-by","","Will Loopscale launch a token by September 30, 2026?","2027-01-01T05:00:00Z","0.435","290.20833333348855","0.435","290.20833333348855","0.435","290.20833333348855","0","0","0","0.0008543915653022675","0.0008543915653022675","0.0008543915653022675"
"71509936948005250299824886191637369678440589170453050864768530527695363193760","677357","34889","will-hamaz-disarm-by-december-31","","Will Hamas agree to disarm by March 31?","2026-03-31T20:00:00Z","0.065","29.833333333488554","0.021","14.833333333488554","0.021","14.833333333488554","-0.044","0","-0.044","0.0009783817584580001","0.0006213915638269031","0.0006213915638269031"
"71538651337989930608980866280641043907318884875313075223642535675447653214322","1029785","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Joe Biden be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","59","0.9995","59","0.9995","59","0","0","0","0.05594966094345812","0.05594966094345812","0.05594966094345812"
"71550761633678779571812332800748540030999275024621040190406289268806903203856","619106","51832","will-house-and-senate-pass-funding-bill-by","","Will House and Senate pass funding bill by October 15?","2025-10-15T00:00:00Z","0.707","14","0.164","7","0.0025","1","-0.5429999999999999","-0.1615","-0.7045","0.03808088426042074","0.011113388937283376","0.0010870956412141377"
"71552623345730992280501476931299615437386807576519105089437764117985071980606","573647","23784","what-will-happen-before-gta-vi","","Will GPT-6 be released before GTA VI?","2026-07-31T12:00:00Z","0.57","136.5","0.57","136.5","0.57","136.5","0","0","0","0.002685212779636728","0.002685212779636728","0.002685212779636728"
"71556260673217889526459077734114178564715310792538714953419096544566798885183","1397280","216716","will-russia-capture-all-of-kostyantynivka-by","","Will Russia capture all of Kostyantynivka by June 30, 2026?","2026-12-31T00:00:00Z","0.075","289","0.075","289","0.075","289","0","0","0","0.00011715663412099436","0.00011715663412099436","0.00011715663412099436"
"71575325481582969733461250772573558614409289889871761667300015966818727886462","1278058","190476","billboard-hot-100-1-song-week-of-february-7","","Will What You Saying by Lil Uzi Vert be the Billboard #1 song for the week of February 7?","2026-02-03T00:00:00Z","0.09","7","0.09","7","0.0005","1","0","-0.0895","-0.0895","0.005851229668415198","0.005851229668415198","0.00021720154586423186"
"71590151950641107615752348210283322788102466218114085726386368413004767235724","1334313","198574","who-will-be-the-next-to-leave-the-trump-cabinet","","Will Robert F. Kennedy Jr. be the next to leave the Trump Cabinet before 2027?","2026-12-31T00:00:00Z","0.0005","301","0.0005","301","0.0005","301","0","0","0","7.215998201469497e-7","7.215998201469497e-7","7.215998201469497e-7"
"71591500442209525776652596431402678366355726049348183326767906760151176610830","253243","902948","will-kraken-ipo-by-june","","Will Kraken IPO by June?","2024-06-30T00:00:00Z","0.0405","30","0.023","7","0.0145","1","-0.0175","-0.008499999999999999","-0.026000000000000002","0.0005985006976169883","0.0014436337544609912","0.0063433713845379635"
"71591988395090671562739011484082198561772015874981616675176386250005193076662","251685","902141","will-the-sec-approve-blackrocks-bitcoin-etf-by","","Will the SEC approve BlackRock's Bitcoin ETF by August 31?","2023-08-31T00:00:00Z","0.05","30","0.0175","7","0.0105","1","-0.0325","-0.007000000000000001","-0.0395","0.0007425464903717418","0.0010953487075050963","0.004584201457584909"
"71595412457591384590061666419654090036283496595235266696401213749064651123091","567073","33840","witkoff-in-qatar-by-friday","","Witkoff in Qatar by Friday?","2025-07-25T21:00:00Z","0.28","2.875","0.28","2.875","0.0005","0.875","0","-0.2795","-0.2795","0.0496234795021675","0.0496234795021675","0.0002482303381305507"
"7161477674730930142938817782616174117299738016634984051227664981646809850187","957644","57088","israel-x-hamas-ceasefire-phase-ii-by-october-31","","Israel x Hamas Ceasefire Phase II by January 31?","2026-03-31T00:00:00Z","0.0005","58","0.0005","58","0.0005","58","0","0","0","0.0000037448542390384803","0.0000037448542390384803","0.0000037448542390384803"
"71622266506941564277131532195244552660926620371423749196258526101806895948496","555101","28399","another-us-military-action-against-iran-by-friday","","Another US military action against Iran by Friday?","2025-06-27T00:00:00Z","0.0545","4","0.0545","4","0.0085","1","0","-0.046","-0.046","0.006084616704735369","0.006084616704735369","0.0037072814586785003"
"71624463680978177330633277406532155689325627296266780217521635248516281474834","687653","83803","next-leader-out-of-power-before-2027","","Will Anthony Albanese be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","362","0.0005","362","0.0005","362","0","0","0","6.00004270343182e-7","6.00004270343182e-7","6.00004270343182e-7"
"71639186972309675898276528548948460833492839687113431703224860884207762343959","921948","103637","liberal-majority-in-canadian-parliament-by-june-30","","Liberal majority in Canadian Parliament by June 30?","2026-06-30T00:00:00Z","0.94","105","0.94","105","0.94","105","0","0","0","0.011636654758251009","0.011636654758251009","0.011636654758251009"
"71656240214104353645064361985420957875462451475385263562320617875590737787801","644771","63540","will-atlas-introduce-ads-by","","Will Atlas introduce ads by December 31?","2025-12-31T00:00:00Z","0.06","30","0.0095","7","0.0055","1","-0.050499999999999996","-0.004","-0.0545","0.0008957382133433789","0.0005922171607763012","0.0023952125395456008"
"71685983838843709915160975671540060908877886707703474939962098991499689519711","516189","15730","will-ukraine-join-nato-before-july","","Will Ukraine join NATO before July?","2025-06-30T12:00:00Z","0.0075","29.5","0.0045","6.5","0.0005","0.5","-0.003","-0.004","-0.006999999999999999","0.00011082998524906112","0.0003013439440879418","0.00043440309172846373"
"71695328632440157039404134151278494045115090040048549526347020949544619590742","608762","40870","will-israel-raid-gaza-aid-flotilla-by","","Will Israel raid Gaza aid flotilla by October 3?","2025-10-03T00:00:00Z","0.755","11","0.455","7","0.9995","2","-0.3","0.5445","0.24450000000000005","0.055530355966860685","0.03765764253190823","1.6505149978320146"
"7171938924541983939701717495954783528644400674090928876655061026846691115529","643296","63212","1-searched-song-on-google-this-year","","Will Golden by HUNTR/X be the #1 searched song on Google this year?","2025-12-31T00:00:00Z","0.645","30","0.0005","27","0.0005","27","-0.6445000000000001","0","-0.6445000000000001","0.014992388231496866","0.000008044501698675254","0.000008044501698675254"
"71733093858294821694929473621663709898352137351027499717613158275348763138503","683114","81653","3rd-most-streamed-spotify-song-2025","","Will The Fate of Ophelia by Taylor Swift be the 3rd most streamed song globally on Spotify for 2025?","2025-12-31T00:00:00Z","0.001","30","0.0005","28","0.0005","28","-0.0005","0","-0.0005","0.000014483725800589722","0.000007757198066579709","0.000007757198066579709"
"71733954225538522134086498959923227701869611910365406564010919453862055019197","521629","17744","trumps-sovereign-wealth-fund-acquires-bitcoin-before-july","","Trump's sovereign wealth fund acquires Bitcoin before July?","2025-06-30T12:00:00Z","0.0245","29.5","0.0085","6.5","0.004","0.5","-0.016","-0.0045000000000000005","-0.0205","0.00036517716167671564","0.0005703509936428462","0.00348132315260254"
"71739109241971748000117475916593487072713108695097145416655269383472957938146","563714","32584","fed-rate-cut-by-467","","Fed rate cut by October meeting?","2025-10-31T00:00:00Z","0.9995","44","0.9995","44","0.9995","44","0","0","0","0.0750234089923643","0.0750234089923643","0.0750234089923643"
"71757944495529191713994611867931134336254622936151170540237533713011346659399","1029786","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Kevin Spacey be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","59","0.9995","59","0.9995","59","0","0","0","0.05594966094345812","0.05594966094345812","0.05594966094345812"
"71759056273559771874833316392258504538271429210330309307077807318191966282984","991023","116025","bank-of-japan-decision-in-march","","Bank of Japan increases interest rates by 25 bps after March 2026 meeting?","2026-03-19T00:00:00Z","0.092","30","0.0185","7","0.007","2","-0.0735","-0.0115","-0.08499999999999999","0.0013971383826304959","0.0011585280091392818","0.0015253757523094134"
"71759722321257212989649860128656620592512842428588053205808881643619551060556","1414675","223840","will-the-epstein-files-be-the-1-apple-podcast-by-march-15","","Will ""The Epstein Files"" reach #1 on Apple Podcast by March 15?","2026-03-15T00:00:00Z","0.055","21","0.0255","7","0.0035","1","-0.029500000000000002","-0.022","-0.0515","0.0011699138805112894","0.0016025937923371065","0.0015226969634935688"
"71769313276783264339038655666536516201432618777567664062010293603095692585656","951217","107011","solana-all-time-high-by","","Solana all time high by September 30, 2026?","2026-10-01T05:00:00Z","0.12","198.20833333348855","0.12","198.20833333348855","0.12","198.20833333348855","0","0","0","0.000280095831068932","0.000280095831068932","0.000280095831068932"
"71787392473756803112744599386073309208073958176784729455485518378975101378039","1390262","213309","billboard-hot-100-1-song-week-of-february-28","","Will Man I Need by Olivia Dean be the Billboard #1 song for the week of February 28?","2026-02-24T00:00:00Z","0.045","7","0.045","7","0.0005","1","0","-0.0445","-0.0445","0.002856661202321954","0.002856661202321954","0.00021720154586423186"
"71798350397572835884800473071017497730507552394758507251772101568075836908414","1170918","160550","billboard-200-1-album-week-of-january-24","","Will Before I Forget by The Kid LAROI be the Billboard 200 #1 album for the week of January 24?","2026-01-20T00:00:00Z","0.215","7","0.215","7","0.0025","1","0","-0.2125","-0.2125","0.015018620464963921","0.015018620464963921","0.0010870956412141377"
"71808830757941694846522455974219581937826250144426779256893522893565226972055","517429","16392","will-skip-bayless-settle-with-his-accuser-before-may","","Will Skip Bayless settle with his accuser before April?","2025-03-31T12:00:00Z","0.13","29.5","0.117","6.5","0.0005","0.5","-0.012999999999999998","-0.1165","-0.1295","0.0020501948264875077","0.008313737911143294","0.00043440309172846373"
"71814393255767059896885192320205110950970857723857002926607409598043220968518","517549","16423","uk-election-called-by","","Will the next UK election be called by June 30?","2025-06-30T12:00:00Z","0.004","29.5","0.0035","6.5","0.003","0.5","-0.0005","-0.0005","-0.001","0.000059005477162754914","0.0002342610713067029","0.0026096833766885625"
"71820348866970404731426968562641778835914425398076146728719876744381344149250","1129328","101123","will-mrbeast-hit-million-subscribers-by-march-31","","Will MrBeast hit 475 Million subscribers by March 31?","2026-03-31T00:00:00Z","0.495","30","0.14","14","0.14","14","-0.355","0","-0.355","0.00989028739604462","0.004678682054030878","0.004678682054030878"
"71833377269167858650258841830499354933864331663398710658184384665140582446033","535812","22532","liberal-vs-conservative-polling-margin-next-friday","","Will the Liberal party lead by 9-10% on April 18?","2025-04-18T12:00:00Z","0.215","9.5","0.17","6.5","0.0005","0.5","-0.044999999999999984","-0.1695","-0.2145","0.011066351921552363","0.012449524249834788","0.00043440309172846373"
"71836300570296860238733893234071055482394069684416862219753855357022020021617","504358","11774","iran-military-action-against-israel-by-friday","","Iran military response by Friday?","2024-08-02T12:00:00Z","0.32","3.5","0.32","3.5","0.0005","0.5","0","-0.3195","-0.3195","0.04785459636964678","0.04785459636964678","0.00043440309172846373"
"71837948105842771948801100572467514292296135260613223864156479535311093728326","251450","902049","fed-interest-rates-july-2023","","Will the Fed raise interest rates by 25 bps after its July meeting?","2023-07-25T00:00:00Z","0.72","30","0.965","7","0.985","1","0.245","0.020000000000000018","0.265","0.018428065621926025","0.20799027937853198","1.8239087409443184"
"71861818967937612358091604310788192570595483273147329774605950055296896008819","1129895","149564","billboard-200-1-album-week-of-january-17","","Will DINASTIA by Peso Pluma & Tito Double P be the Billboard 200 #1 album for the week of January 17?","2026-01-13T00:00:00Z","0.01","5","0.01","5","0.0005","1","0","-0.0095","-0.0095","0.0008729610804900177","0.0008729610804900177","0.00021720154586423186"
"7189797387493792686110232853523810430546922115735928909540153267556028771935","648776","64793","stablecoins-depeg-by-december-31","","GHO depeg by December 31?","2026-01-01T05:00:00Z","0.035","30.208333333488554","0.0035","7.208333333488554","0.0005","1.2083333334885538","-0.0315","-0.003","-0.0345","0.0005121992824097527","0.00021124119724311396","0.0001797530034507563"
"71908698961269311380559660568265118580377045509785714909765752610658362951444","642783","63076","which-guests-will-appear-on-the-uponly-podcast-by-december-31","","Will Thomas Lee appear on the UpOnly podcast by December 31?","2026-01-01T05:00:00Z","0.24","30.208333333488554","0.0275","7.208333333488554","0.002","1.2083333334885538","-0.2125","-0.025500000000000002","-0.238","0.003945481083098358","0.0016800541043228477","0.0007195520379452708"
"71960868640220006409135469696483233512402022938671292394001794126060471160996","1294686","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Howard Lutnick be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","60","0.9995","60","0.9995","60","0","0","0","0.055017166594400486","0.055017166594400486","0.055017166594400486"
"71988028334071084366421687845399900436411164823906307738888760193978828547313","504349","11772","us-military-action-against-hezbollah-in-lebanon-by-monday","","US military action against Hezbollah in Lebanon by Monday?","2024-08-05T12:00:00Z","0.0365","6.5","0.0365","6.5","0.005","0.5","0","-0.0315","-0.0315","0.002484350924388958","0.002484350924388958","0.004353838508549094"
"71997476066007481334218954962080507525974105780184291312028637224454445789475","521095","17544","egyptjordan-agree-to-take-100k-gazan-refugees-before-april","","Egypt/Jordan agree to take 100k+ Gazan refugees before April?","2025-03-31T12:00:00Z","0.0265","29.5","0.0205","6.5","0.0025","0.5","-0.005999999999999998","-0.018000000000000002","-0.024","0.00039539132691354277","0.0013839322568068952","0.0021741912824282754"
"72000800018241727227969488613097707017439473371172726862848024962526280312765","642772","63076","which-guests-will-appear-on-the-uponly-podcast-by-december-31","","Will Michael Saylor appear on the UpOnly podcast by December 31?","2026-01-01T05:00:00Z","0.036","30.208333333488554","0.028","7.208333333488554","0.001","1.2083333334885538","-0.007999999999999997","-0.027","-0.034999999999999996","0.0005271050845932388","0.0017110383916938514","0.00035959595086500006"
"72002877394360896169663110142500099551593525964261482167718067430207693803017","555437","28640","will-microstrategy-hold-620k-btc-before-august","","Will MicroStrategy hold 620k+ BTC before August?","2025-07-31T00:00:00Z","0.26","30","0.012","7","0.9995","2","-0.248","0.9875","0.7395","0.004358942675634127","0.0007490079160531261","1.6505149978320146"
